fecha,hora,fecha_completa,nombre,dni,edad,sexo,direccion,barrio,metodo,latitud,longitud,año,mes,dia_semana,antecedentes
2011-06-22,04:58,1982-09-08 04:58,Omar Camino,62067012V,22,Masculino,"Avenida Urbanización de Corona Ortega, 15, Poblats Marítims, Valencia",Poblats Marítims,Precipitación,39.459084,-0.318227,2011,6,Wednesday,Abuso de sustancias
2011-06-22,14:02,1996-06-15 14:02,Odalys Torres-Guardiola,86563179B,50,Femenino,"Calle Camino Petrona Rozas, 23, Quatre Carreres, Valencia",Quatre Carreres,Ahorcamiento,39.450963,-0.358878,2011,6,Saturday,Trastorno bipolar
2011-06-26,22:23,1989-10-05 22:23,Gabino Anguita Jaume,10586659N,50,Masculino,"Calle Cuesta Amílcar Valero, 94, Patraix, Valencia",Patraix,Ahorcamiento,39.449633,-0.400199,2011,6,Thursday,Duelo reciente
2011-07-01,22:08,2010-06-19 22:08,José María Danilo Millán Morante,91923368G,25,Masculino,"Plaza Callejón de Kike Malo, 132, 8ºC, L'Eixample, Valencia",L'Eixample,Corte/punzante,39.46742,-0.381071,2011,7,Saturday,Abuso de sustancias
2011-07-03,19:41,1986-01-29 19:41,Candelario Mas Cañas,70802201J,52,Masculino,"Plaza Paseo Aníbal Guerra, 15, 4ºD, Benimaclet, Valencia",Benimaclet,Otros,39.48261,-0.34651,2011,7,Wednesday,Intento previo
2011-07-04,14:21,2004-12-04 14:21,Porfirio Burgos Sanz,85730175K,27,Masculino,"Avenida Paseo de Cirino Blanch, 109, Benicalap, Valencia",Benicalap,Intoxicación medicamentosa,39.515138,-0.400605,2011,7,Saturday,Depresión diagnosticada
2011-07-05,23:26,1997-09-28 23:26,Rodrigo Chaparro Marquez,19382555H,60,Masculino,"Plaza Callejón de Juan Luis Rodrigo, 123, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.474431,-0.379259,2011,7,Sunday,
2011-07-18,20:25,2023-07-07 20:25,Teodora Bayo Tejedor,66874587V,48,Femenino,"Avenida Vial Rosa Viana, 62, El Carme, Valencia",El Carme,Precipitación,39.480033,-0.380759,2011,7,Friday,Enfermedad crónica
2011-07-19,07:47,2011-07-29 07:47,Reynaldo de Taboada,79732631A,61,Masculino,"Avenida Plaza de Ricardo Arias, 148, Poblats Marítims, Valencia",Poblats Marítims,Ahorcamiento,39.457026,-0.337731,2011,7,Friday,Abuso de sustancias
2011-07-24,23:02,1989-07-25 23:02,Isaías Roca Bautista,79249093V,32,Masculino,"Calle Ronda Ainoa Aragonés, 97, 8ºA, Jesús, Valencia",Jesús,Ahorcamiento,39.457713,-0.353665,2011,7,Tuesday,Duelo reciente
2011-07-28,18:55,1982-05-31 18:55,Caridad Violeta Durán Giménez,66549389Q,86,Femenino,"Carrer Urbanización de Jose Antonio Segura, 123, El Carme, Valencia",El Carme,Intoxicación medicamentosa,39.474071,-0.392482,2011,7,Monday,Intento previo
2011-08-09,10:02,2005-09-22 10:02,Alfonso Montes,32939881V,20,Masculino,"Plaza Callejón Santos Barreda, 70, Campanar, Valencia",Campanar,Ahorcamiento,39.479563,-0.405723,2011,8,Thursday,Duelo reciente
2011-08-09,01:26,2007-11-10 01:26,Anabel Izaguirre Santamaria,29971131S,55,Femenino,"Calle Via de Hipólito Estevez, 150, 6ºC, Russafa, Valencia",Russafa,Ahorcamiento,39.476949,-0.364582,2011,8,Saturday,Trastorno bipolar
2011-08-13,10:54,2017-05-26 10:54,Evita Luz Cuervo Chaparro,51568151N,59,Femenino,"Plaça Pasadizo de Zaida Codina, 77, Patraix, Valencia",Patraix,Ahorcamiento,39.454274,-0.408721,2011,8,Friday,Depresión diagnosticada
2011-08-15,10:20,2009-04-22 10:20,Blas Alvarez Ríos,91335378D,45,Masculino,"Carrer Via de Cosme Córdoba, 65, Benimaclet, Valencia",Benimaclet,Intoxicación medicamentosa,39.4907,-0.36116,2011,8,Wednesday,Enfermedad crónica
2011-08-21,12:02,2015-01-11 12:02,Ruperto Esteve Reyes,23793787B,61,Masculino,"Calle Paseo de Juan José Tejedor, 31, Campanar, Valencia",Campanar,Precipitación,39.500229,-0.382004,2011,8,Sunday,Enfermedad crónica
2011-08-21,23:50,2008-01-12 23:50,Bernabé de Hoz,39921388N,41,Masculino,"Avenida Rambla Ciriaco Lerma, 66, 3ºC, Russafa, Valencia",Russafa,Ahorcamiento,39.469359,-0.352773,2011,8,Saturday,Enfermedad crónica
2011-08-28,14:18,2009-02-16 14:18,Soraya Becerra Lobato,80189736Y,31,Femenino,"Avenida Acceso Martirio Ballester, 54, Poblats Marítims, Valencia",Poblats Marítims,Sumersión,39.46775,-0.308394,2011,8,Monday,Sin antecedentes conocidos
2011-09-02,14:31,2009-02-23 14:31,Ovidio Lino Cervantes Soria,20539131Q,66,Masculino,"Plaça Pasadizo de Amarilis Polo, 65, Benimaclet, Valencia",Benimaclet,Otros,39.485091,-0.360208,2011,9,Monday,Duelo reciente
2011-09-12,18:08,2001-04-20 18:08,Che Piñol Frutos,95366281R,32,Masculino,"Plaza Vial Alonso Moliner, 150, Russafa, Valencia",Russafa,Ahorcamiento,39.462454,-0.363639,2011,9,Friday,Sin antecedentes conocidos
2011-09-15,18:29,1997-06-26 18:29,Luisina Villanueva Barros,79587863C,64,Femenino,"Plaça Avenida de Jesusa Tovar, 47, Poblats Marítims, Valencia",Poblats Marítims,Arma de fuego,39.458226,-0.308368,2011,9,Thursday,
2011-09-21,21:32,2013-12-13 21:32,Armando Isern,85272184Y,30,Masculino,"Plaça Paseo de Saturnino Palomino, 133, Benimaclet, Valencia",Benimaclet,Sumersión,39.478933,-0.353801,2011,9,Friday,Problemas económicos
2011-09-23,06:04,2006-11-22 06:04,Paca del Segovia,24111630V,36,Femenino,"Plaza Acceso de Jose Luis Pou, 77, Patraix, Valencia",Patraix,Arma de fuego,39.471103,-0.396378,2011,9,Wednesday,Abuso de sustancias
2011-09-26,15:50,1983-08-11 15:50,Paulino Zapata Pedrosa,63537509D,73,Masculino,"Plaça Acceso de Narcisa Ropero, 132, El Carme, Valencia",El Carme,Intoxicación medicamentosa,39.469319,-0.360903,2011,9,Thursday,Sin antecedentes conocidos
2011-09-28,21:10,2014-09-14 21:10,Benito Chaves Escrivá,39557332T,28,Masculino,"Plaça Cuesta Ulises Pombo, 74, El Cabanyal, Valencia",El Cabanyal,Ahorcamiento,39.460197,-0.323324,2011,9,Sunday,
2011-09-28,21:33,1982-03-21 21:33,Gil Lobato Pozuelo,32007060F,20,Masculino,"Carrer Paseo Cesar Coello, 68, 8º2, La Xerea, Valencia",La Xerea,Corte/punzante,39.469378,-0.390112,2011,9,Sunday,Enfermedad crónica
2011-10-08,13:18,1986-11-09 13:18,Silvio Morillo Mendez,50942728M,53,Masculino,"Calle Pasaje de Florentina Noguera, 73, La Xerea, Valencia",La Xerea,Precipitación,39.478635,-0.38058,2011,10,Sunday,Sin antecedentes conocidos
2011-10-08,20:06,1984-04-09 20:06,Octavia Marín Novoa,24919249Z,52,Femenino,"Plaza Ronda Pepito Quintana, 68, Benimaclet, Valencia",Benimaclet,Precipitación,39.478823,-0.344921,2011,10,Monday,
2011-10-24,18:48,2019-01-17 18:48,Manu Anaya Velasco,35989570K,36,Masculino,"Plaça Ronda Claudio Alarcón, 122, Benimaclet, Valencia",Benimaclet,Sumersión,39.486732,-0.369016,2011,10,Thursday,Abuso de sustancias
2011-10-28,19:19,1980-09-08 19:19,Bernabé Peñas Pozuelo,52808737R,61,Masculino,"Avenida Vial de José Manuel Bello, 143, Campanar, Valencia",Campanar,Intoxicación medicamentosa,39.472358,-0.378323,2011,10,Monday,Duelo reciente
2011-11-05,22:13,2001-10-25 22:13,Omar Orozco,51824047X,53,Masculino,"Avenida C. de Marina Cabañas, 105, 6ºD, Russafa, Valencia",Russafa,Ahorcamiento,39.466726,-0.367641,2011,11,Thursday,Abuso de sustancias
2011-11-09,17:05,1991-05-15 17:05,Cayetana Natalia Ferrándiz Salmerón,21373720G,41,Femenino,"Plaza Plaza Felix Boix, 61, El Carme, Valencia",El Carme,Precipitación,39.482334,-0.365995,2011,11,Wednesday,
2011-11-17,07:54,2012-06-18 07:54,Javi del Vicente,13855045Y,56,Masculino,"Carrer Avenida Gonzalo Iñiguez, 60, Campanar, Valencia",Campanar,Ahorcamiento,39.481972,-0.398976,2011,11,Monday,
2011-11-21,09:14,2012-09-04 09:14,Basilio Nebot Lluch,82067400L,61,Masculino,"Avenida Calle Tatiana Barreda, 69, Benimaclet, Valencia",Benimaclet,Ahorcamiento,39.479345,-0.362839,2011,11,Tuesday,Intento previo
2011-11-24,08:29,1990-04-03 08:29,Gerónimo Javier Sureda Céspedes,78990312D,55,Masculino,"Avenida Cañada Prudencio Borrego, 52, El Carme, Valencia",El Carme,Intoxicación medicamentosa,39.47203,-0.379134,2011,11,Tuesday,Problemas económicos
2011-11-24,22:39,2024-01-30 22:39,Mohamed Criado,66947358Q,83,Masculino,"Plaça Cuesta Encarnacion Vergara, 96, El Cabanyal, Valencia",El Cabanyal,Arma de fuego,39.475961,-0.310608,2011,11,Tuesday,
2011-12-08,19:27,2021-08-24 19:27,Isaac Pomares Salmerón,45508199P,83,Masculino,"Carrer Via de Abraham Haro, 88, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.478591,-0.375781,2011,12,Tuesday,Enfermedad crónica
2011-12-13,21:36,2017-03-29 21:36,Josué Arnaiz Vizcaíno,70656290Z,38,Masculino,"Avenida C. Ceferino Rius, 99, Quatre Carreres, Valencia",Quatre Carreres,Sumersión,39.434878,-0.354233,2011,12,Wednesday,Trastorno bipolar
2011-12-24,06:44,2015-06-15 06:44,Bartolomé Cortina,35973235Q,67,Masculino,"Plaça Calle Luis Ángel Muñoz, 138, Campanar, Valencia",Campanar,Precipitación,39.485106,-0.381369,2011,12,Monday,
2011-12-27,19:47,1984-03-07 19:47,Quirino Oliver Ramírez,24203908L,22,Masculino,"Plaça Acceso de Lucila Coello, 133, Jesús, Valencia",Jesús,Precipitación,39.440853,-0.34895,2011,12,Wednesday,Abuso de sustancias
2012-01-03,18:43,1994-06-10 18:43,Timoteo Arcos Lara,22226750X,43,Masculino,"Carrer Glorieta de Aarón Batalla, 55, Jesús, Valencia",Jesús,Arma de fuego,39.451456,-0.344726,2012,1,Friday,Depresión diagnosticada
2012-01-06,11:47,2013-11-05 11:47,Belén Jordá Dominguez,79206005P,36,Femenino,"Avenida Urbanización de Alexandra Almansa, 96, 7º2, L'Eixample, Valencia",L'Eixample,Precipitación,39.473562,-0.383411,2012,1,Tuesday,Depresión diagnosticada
2012-01-06,17:19,1987-03-19 17:19,Adán Ferrán Benítez,48923027A,48,Masculino,"Avenida Ronda de Teresa Diez, 23, Ciutat Vella, Valencia",Ciutat Vella,Precipitación,39.474084,-0.375191,2012,1,Thursday,
2012-01-08,07:51,2023-11-20 07:51,Nazario Velasco Bautista,19346008H,65,Masculino,"Plaça Ronda de María Carmen Vilaplana, 50, 2ºD, Benimaclet, Valencia",Benimaclet,Precipitación,39.477715,-0.347439,2012,1,Monday,Intento previo
2012-01-12,18:46,1985-07-11 18:46,Kike Bayona Benito,63844378N,56,Masculino,"Carrer Via de María Del Carmen Malo, 24, Campanar, Valencia",Campanar,Intoxicación medicamentosa,39.468603,-0.416012,2012,1,Thursday,Duelo reciente
2012-01-17,10:32,2011-02-15 10:32,Vidal Cadenas Marqués,26351514T,52,Masculino,"Carrer Ronda Aurelio Higueras, 59, 6ºC, El Carme, Valencia",El Carme,Sumersión,39.481861,-0.379226,2012,1,Tuesday,Intento previo
2012-01-18,21:46,1988-04-22 21:46,María Dolores del Criado,73288368H,28,Femenino,"Avenida Cañada Emiliano Bas, 48, Campanar, Valencia",Campanar,Intoxicación medicamentosa,39.494793,-0.409493,2012,1,Friday,Depresión diagnosticada
2012-01-24,08:48,2012-06-24 08:48,Marino Abad Fernandez,84890807S,37,Masculino,"Avenida Calle Dafne Blanca, 70, La Xerea, Valencia",La Xerea,Precipitación,39.479968,-0.381379,2012,1,Sunday,Depresión diagnosticada
2012-01-28,15:36,2007-08-30 15:36,Viviana de Cornejo,46432901H,52,Femenino,"Plaza Vial Calixta Romero, 23, Russafa, Valencia",Russafa,Intoxicación medicamentosa,39.443978,-0.360968,2012,1,Thursday,Duelo reciente
2012-02-01,18:40,2007-01-30 18:40,Pacífica del Sastre,98172022H,69,Femenino,"Plaça Ronda María Luisa Ariza, 6, Quatre Carreres, Valencia",Quatre Carreres,Intoxicación medicamentosa,39.435214,-0.342904,2012,2,Tuesday,
2012-02-11,02:50,2023-07-27 02:50,Octavio Román Bernal,95742379A,56,Masculino,"Plaza Paseo Gabriela Fonseca, 142, Jesús, Valencia",Jesús,Precipitación,39.462324,-0.334936,2012,2,Thursday,Intento previo
2012-02-14,19:57,1986-02-26 19:57,Vicente Rosselló,38746200D,26,Masculino,"Plaza Calle de Pancho Sola, 65, Quatre Carreres, Valencia",Quatre Carreres,Ahorcamiento,39.445578,-0.335306,2012,2,Wednesday,Trastorno bipolar
2012-02-14,19:14,2003-08-15 19:14,Virginia Menendez Murillo,15264340E,59,Femenino,"Calle Camino de Chucho Arjona, 9, L'Eixample, Valencia",L'Eixample,Intoxicación medicamentosa,39.454948,-0.384051,2012,2,Friday,Duelo reciente
2012-02-15,19:44,2016-02-25 19:44,Rubén Aguirre Morell,85375049S,30,Masculino,"Plaça Vial Bibiana Estévez, 10, Jesús, Valencia",Jesús,Ahorcamiento,39.442593,-0.351364,2012,2,Thursday,Abuso de sustancias
2012-02-16,12:23,1993-03-20 12:23,Emigdio Portillo-Álvaro,79001070A,48,Masculino,"Plaza Glorieta Eusebio Márquez, 115, Benimaclet, Valencia",Benimaclet,Intoxicación medicamentosa,39.485936,-0.342777,2012,2,Saturday,Intento previo
2012-02-18,20:54,2017-06-23 20:54,Cristian Céspedes,49500723P,75,Masculino,"Carrer Callejón de Severo Cáceres, 50, Quatre Carreres, Valencia",Quatre Carreres,Ahorcamiento,39.440867,-0.372279,2012,2,Friday,Enfermedad crónica
2012-02-20,13:20,1988-12-05 13:20,Isaías del Rodrigo,19973170Q,63,Masculino,"Avenida Acceso de Rico Almagro, 16, El Cabanyal, Valencia",El Cabanyal,Sumersión,39.469863,-0.311784,2012,2,Monday,Trastorno bipolar
2012-02-25,15:18,2012-12-29 15:18,Amancio Luciano Echeverría Maldonado,34916110V,53,Masculino,"Calle Urbanización Salomé Briones, 52, 7º2, Russafa, Valencia",Russafa,Ahorcamiento,39.451135,-0.370319,2012,2,Saturday,Sin antecedentes conocidos
2012-02-27,20:10,2019-09-27 20:10,Bernabé Sevillano-Peinado,50536246W,21,Masculino,"Calle Via Julio César Escamilla, 143, Malvarrosa, Valencia",Malvarrosa,Intoxicación medicamentosa,39.471442,-0.313332,2012,2,Friday,Abuso de sustancias
2012-02-27,14:45,2002-07-27 14:45,Juan Bautista Néstor Lorenzo Higueras,95525373W,40,Masculino,"Plaça Alameda de Belen Cortés, 143, 4ºA, Jesús, Valencia",Jesús,Sumersión,39.453932,-0.352749,2012,2,Saturday,Enfermedad crónica
2012-03-18,18:27,2022-01-19 18:27,Sol Iniesta Porras,87444441M,49,Femenino,"Carrer Acceso Blas Avilés, 58, Russafa, Valencia",Russafa,Intoxicación medicamentosa,39.450744,-0.360173,2012,3,Wednesday,Abuso de sustancias
2012-03-24,07:59,2004-11-14 07:59,Mohamed Juan Ferrán Arce,42476984D,30,Masculino,"Carrer Rambla de Florentino Gilabert, 52, 3ºC, El Cabanyal, Valencia",El Cabanyal,Corte/punzante,39.464151,-0.310199,2012,3,Sunday,Trastorno bipolar
2012-03-26,17:16,2003-12-04 17:16,Jennifer Company Marcos,74216857C,59,Femenino,"Carrer Callejón Cebrián Zapata, 147, La Xerea, Valencia",La Xerea,Intoxicación medicamentosa,39.460698,-0.379202,2012,3,Thursday,Trastorno bipolar
2012-04-06,03:23,1993-11-22 03:23,Irma del Casado,38350393D,53,Femenino,"Calle Alameda de Cruz Haro, 57, Poblats Marítims, Valencia",Poblats Marítims,Intoxicación medicamentosa,39.443779,-0.330632,2012,4,Monday,Depresión diagnosticada
2012-04-10,23:10,2012-01-21 23:10,Dan Sancho Haro,91639259Z,51,Masculino,"Plaza Plaza de Bernarda Grande, 15, 1º1, Russafa, Valencia",Russafa,Arma de fuego,39.459215,-0.365899,2012,4,Saturday,Intento previo
2012-04-10,22:26,2024-03-13 22:26,Isaac Colom Sandoval,25344844V,78,Masculino,"Plaça Glorieta de Maricela Alcázar, 87, Jesús, Valencia",Jesús,Ahorcamiento,39.431588,-0.359851,2012,4,Wednesday,Depresión diagnosticada
2012-04-13,00:09,2006-07-05 00:09,Alfonso Checa Heredia,22219154G,17,Masculino,"Plaza Avenida de Amanda Nadal, 51, 1º1, Benimaclet, Valencia",Benimaclet,Intoxicación medicamentosa,39.495978,-0.343817,2012,4,Wednesday,Enfermedad crónica
2012-04-15,19:10,2002-04-18 19:10,Eliseo Manuel Zorrilla,57640904Y,79,Masculino,"Carrer C. Palmira Trujillo, 54, 8ºD, Russafa, Valencia",Russafa,Ahorcamiento,39.458954,-0.380234,2012,4,Thursday,
2012-04-18,21:12,2013-03-26 21:12,Adán Gordillo Saavedra,85509858K,32,Masculino,"Avenida Cañada Ruy Hidalgo, 110, Quatre Carreres, Valencia",Quatre Carreres,Intoxicación medicamentosa,39.442928,-0.362254,2012,4,Tuesday,Sin antecedentes conocidos
2012-04-22,12:36,2017-07-03 12:36,Jafet Cañas Morillo,23846353E,71,Masculino,"Calle Cuesta Abigaíl Puga, 1, 6ºB, Quatre Carreres, Valencia",Quatre Carreres,Ahorcamiento,39.445864,-0.37088,2012,4,Monday,Problemas económicos
2012-04-22,20:00,2016-11-27 20:00,Gil Carrasco Mena,24551530L,63,Masculino,"Carrer Ronda Ainara Anglada, 17, Benicalap, Valencia",Benicalap,Ahorcamiento,39.489237,-0.393374,2012,4,Sunday,Depresión diagnosticada
2012-05-12,16:57,1994-08-14 16:57,Nazario Morera Galvez,61760045P,31,Masculino,"Plaça Ronda de Noemí Gutierrez, 96, El Carme, Valencia",El Carme,Precipitación,39.480035,-0.408569,2012,5,Sunday,Problemas económicos
2012-05-15,15:35,2020-11-16 15:35,José Manuel Medina Marin,96660320Z,46,Masculino,"Plaça Cuesta Nélida Santamaria, 54, Campanar, Valencia",Campanar,Ahorcamiento,39.484693,-0.394549,2012,5,Monday,Depresión diagnosticada
2012-05-19,10:32,2022-07-12 10:32,Horacio Arenas Agullo,37448209T,47,Masculino,"Avenida Callejón de Vilma Francisco, 90, L'Eixample, Valencia",L'Eixample,Precipitación,39.464135,-0.357273,2012,5,Tuesday,Enfermedad crónica
2012-05-21,15:58,1995-04-22 15:58,Luciana Ramón Diaz,87845983J,35,Femenino,"Calle Pasadizo de Paulino Quirós, 8, Jesús, Valencia",Jesús,Precipitación,39.434144,-0.36799,2012,5,Saturday,Trastorno bipolar
2012-05-24,16:28,2015-01-30 16:28,Lucho David Miró Gisbert,21794480W,61,Masculino,"Plaza Ronda de Úrsula Silva, 34, Quatre Carreres, Valencia",Quatre Carreres,Intoxicación medicamentosa,39.446163,-0.368445,2012,5,Friday,
2012-05-26,08:19,2021-05-02 08:19,Guadalupe Mesa Diaz,25281129N,66,Femenino,"Plaza Ronda León Estevez, 78, El Cabanyal, Valencia",El Cabanyal,Ahorcamiento,39.476136,-0.323666,2012,5,Sunday,Abuso de sustancias
2012-05-28,19:15,2008-01-07 19:15,Óscar Uriarte Carbonell,20051862W,50,Masculino,"Calle Avenida de Isidoro Solís, 33, Benimaclet, Valencia",Benimaclet,Intoxicación medicamentosa,39.47357,-0.354022,2012,5,Monday,Depresión diagnosticada
2012-06-01,16:39,2018-08-09 16:39,María Carmen Soria,55718128F,70,Femenino,"Plaza Cañada Trini Gual, 119, Jesús, Valencia",Jesús,Intoxicación medicamentosa,39.456856,-0.350821,2012,6,Thursday,Duelo reciente
2012-06-06,21:24,1982-04-10 21:24,Bonifacio Manuel Pedraza,26778200J,82,Masculino,"Avenida Plaza Adriana Elías, 39, 7ºB, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.474761,-0.385181,2012,6,Saturday,Intento previo
2012-06-07,06:18,2025-07-02 06:18,Aníbal Barral Carranza,99753706S,48,Masculino,"Avenida Pasaje Eustaquio Cortina, 25, L'Eixample, Valencia",L'Eixample,Precipitación,39.471928,-0.359554,2012,6,Wednesday,Depresión diagnosticada
2012-06-11,07:47,2014-07-15 07:47,Jorge Arjona-Tello,91546908P,66,Masculino,"Plaza Cañada Pedro Vila, 99, El Carme, Valencia",El Carme,Arma de fuego,39.474879,-0.381518,2012,6,Tuesday,Depresión diagnosticada
2012-07-01,21:22,1985-05-17 21:22,Albano Vergara Gil,55360560C,50,Masculino,"Avenida Via Esteban Lerma, 75, Poblats Marítims, Valencia",Poblats Marítims,Precipitación,39.46674,-0.31094,2012,7,Friday,Problemas económicos
2012-07-05,21:44,1999-04-03 21:44,Alondra Arregui Mateo,73884837M,36,Femenino,"Plaza C. Leoncio Prado, 66, 7ºD, Patraix, Valencia",Patraix,Intoxicación medicamentosa,39.454034,-0.393743,2012,7,Saturday,Duelo reciente
2012-07-08,23:17,1981-01-17 23:17,Gilberto de Sierra,74371900C,39,Masculino,"Avenida Cuesta de Sabas Soler, 106, 6º1, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.477195,-0.37406,2012,7,Saturday,Trastorno bipolar
2012-07-12,20:04,1993-04-16 20:04,Gabriel Quirós Lledó,78651531H,52,Masculino,"Avenida C. Hipólito Gibert, 84, Benimaclet, Valencia",Benimaclet,Ahorcamiento,39.472421,-0.346259,2012,7,Friday,Duelo reciente
2012-07-21,13:27,1986-11-01 13:27,Germán Crespi Portillo,11568110F,55,Masculino,"Plaça Glorieta de Teresita Sáenz, 108, Campanar, Valencia",Campanar,Precipitación,39.495625,-0.365019,2012,7,Saturday,
2012-07-25,14:14,1996-09-22 14:14,Donato del Díez,97646698Z,60,Masculino,"Carrer Camino de Micaela Lorenzo, 89, 8ºD, Benimaclet, Valencia",Benimaclet,Ahorcamiento,39.482232,-0.32464,2012,7,Sunday,Trastorno bipolar
2012-08-01,18:46,2003-06-05 18:46,Octavia Vega Parejo,85103926Q,52,Femenino,"Plaza Urbanización Abril Coronado, 126, 6º2, La Xerea, Valencia",La Xerea,Ahorcamiento,39.484007,-0.356766,2012,8,Thursday,Enfermedad crónica
2012-08-03,17:27,2012-09-02 17:27,Teo Catalán Herranz,45365918M,68,Masculino,"Plaza Rambla Atilio Somoza, 8, 4ºB, L'Eixample, Valencia",L'Eixample,Ahorcamiento,39.463542,-0.356727,2012,8,Sunday,Depresión diagnosticada
2012-08-05,20:25,1999-10-04 20:25,Aureliano Blanca Blanca,46107447Z,69,Masculino,"Carrer Alameda Dorita Peñas, 46, Benimaclet, Valencia",Benimaclet,Ahorcamiento,39.480816,-0.367193,2012,8,Monday,Duelo reciente
2012-08-09,08:25,1982-04-18 08:25,Natanael Amancio Valdés García,17864921Q,19,Masculino,"Plaza Pasadizo Ruperta Medina, 108, Russafa, Valencia",Russafa,Ahorcamiento,39.459286,-0.365496,2012,8,Sunday,Intento previo
2012-08-15,22:49,2001-12-30 22:49,Íñigo Velázquez Daza,44291014Y,38,Masculino,"Carrer Acceso Natanael Ferrer, 90, Patraix, Valencia",Patraix,Ahorcamiento,39.460144,-0.400293,2012,8,Sunday,Abuso de sustancias
2012-08-21,20:42,2020-12-29 20:42,Edelmira Pazos Juan,15417052Z,35,Femenino,"Plaza Ronda José Mari Olivé, 96, La Xerea, Valencia",La Xerea,Precipitación,39.490598,-0.379347,2012,8,Tuesday,Sin antecedentes conocidos
2012-08-23,15:43,2016-06-03 15:43,Prudencio Gilberto Somoza Jordá,38624271A,63,Masculino,"Calle Pasaje Octavia Noriega, 74, 4ºC, Campanar, Valencia",Campanar,Precipitación,39.484559,-0.410413,2012,8,Friday,
2012-08-24,18:44,1990-01-19 18:44,Domingo Cózar Navarrete,30743424Z,33,Masculino,"Calle Ronda de Reina Gutierrez, 147, Campanar, Valencia",Campanar,Sumersión,39.478933,-0.384179,2012,8,Friday,Problemas económicos
